1,0,0,4,18,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\converter\src
2,0,1,1,0,1.0,0.0,1.0,Button_listener,C:\Users\Chris\Desktop\JAVA\Custom_Notification-master\app\src
2,1,0,5,12,1.0,1.0,0.0,MainActivity,C:\Users\Chris\Desktop\JAVA\Custom_Notification-master\app\src
2,0,0,4,14,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\Deploy\src
2,0,0,2,2,0.0,0.0,0.0,MessageBox,C:\Users\Chris\Desktop\JAVA\Deploy\src
7,1,1,14,1,4.0,0.25,0.25,EMath,C:\Users\Chris\Desktop\JAVA\EMath\src
7,0,0,4,2,4.0,0.0,0.0,Force,C:\Users\Chris\Desktop\JAVA\EMath\src
7,0,3,2,2,4.0,0.0,0.75,Main,C:\Users\Chris\Desktop\JAVA\EMath\src
7,3,0,9,4,4.0,0.75,0.0,Vector2,C:\Users\Chris\Desktop\JAVA\EMath\src
7,0,0,19,0,4.0,0.0,0.0,Motion1D,C:\Users\Chris\Desktop\JAVA\EMath\src
7,0,0,0,1,4.0,0.0,0.0,Physics,C:\Users\Chris\Desktop\JAVA\EMath\src
7,0,0,14,0,4.0,0.0,0.0,Projectile2D,C:\Users\Chris\Desktop\JAVA\EMath\src
3,0,0,1,0,0.0,0.0,0.0,ExampleInstrumentedTest,C:\Users\Chris\Desktop\JAVA\ExpressionCalculator\app\src
3,0,0,5,0,0.0,0.0,0.0,MainActivity,C:\Users\Chris\Desktop\JAVA\ExpressionCalculator\app\src
3,0,0,1,0,0.0,0.0,0.0,ExampleUnitTest,C:\Users\Chris\Desktop\JAVA\ExpressionCalculator\app\src
6,0,0,0,0,0.0,0.0,0.0,Database,C:\Users\Chris\Desktop\JAVA\FC\src
6,0,0,1,2,0.0,0.0,0.0,Event,C:\Users\Chris\Desktop\JAVA\FC\src
6,0,0,5,4,0.0,0.0,0.0,LayoutDetails,C:\Users\Chris\Desktop\JAVA\FC\src
6,0,0,1,0,0.0,0.0,0.0,main,C:\Users\Chris\Desktop\JAVA\FC\src
