0,5,10,0.188679245,TextH:\JAVA\Tourna16\src
1,3,15,0.283018868,TextBuilderWindowH:\JAVA\Tourna16\src
4,11,10,0.188679245,WizardPopupH:\JAVA\Tourna16\src
12,10,14,0.264150943,XmlFileLoaderH:\JAVA\Tourna16\src
0,4,4,0.075471698,ColorProfileH:\JAVA\Tourna16\src
1,1,0,0,MainH:\JAVA\Tree\src
0,7,3,1.5,NodeH:\JAVA\Tree\src
1,2,1,0.5,TreeH:\JAVA\Tree\src
8,4,3,0.375,MainH:\JAVA\TypeCalc\src
0,0,2,0.25,PairH:\JAVA\TypeCalc\src
0,7,6,0.75,TypeH:\JAVA\TypeCalc\src
1,1,0,0,MainH:\JAVA\untitled\src
0,1,1,0.5,AH:\JAVA\untitled\src
1,1,1,0.5,BH:\JAVA\untitled\src
